Entrez_ID	Ensemble_ID_human	Gene_symbol_human	HGNC Gene Symbol	Uniprot Accession
260425	ENSG00000081026	MAGI3	MAGI3	Q5TCQ9
79917	ENSG00000269313	MAGIX	MAGIX	Q9H6Y5
4116	ENSG00000162385	MAGOH	MAGOH	P61326
55110	ENSG00000111196	MAGOHB	MAGOHB	Q96A72
84061	ENSG00000102158	MAGT1	MAGT1	Q9H0U3
4117	ENSG00000111837	MAK	MAK	P20794
84549	ENSG00000198042	MAK16	MAK16	Q9BXY0
4118	ENSG00000172005	MAL	MAL	P21145
114569	ENSG00000147676	MAL2	MAL2	Q969L2
340895	ENSG00000204740	MALRD1	MALRD1	Q5VYJ5
115416	ENSG00000156928	MALSU1	MALSU1	Q96EH3
10892	ENSG00000172175	MALT1	MALT1	Q9UDY8
256691	ENSG00000165072	MAMDC2	MAMDC2	Q7Z304
9794	ENSG00000161021	MAML1	MAML1	Q92585
84441	ENSG00000184384	MAML2	MAML2	Q8IZL2
55534	ENSG00000196782	MAML3	MAML3	Q96JK9
10046	ENSG00000013619	MAMLD1	MAMLD1	Q13495
284358	ENSG00000176909	MAMSTR	MAMSTR	Q6ZN01
4121	ENSG00000111885	MAN1A1	MAN1A1	P33908
10905	ENSG00000198162	MAN1A2	MAN1A2	O60476
11253	ENSG00000177239	MAN1B1	MAN1B1	Q9UKM7
57134	ENSG00000117643	MAN1C1	MAN1C1	Q9NR34
4124	ENSG00000112893	MAN2A1	MAN2A1	Q16706
4122	ENSG00000196547	MAN2A2	MAN2A2	P49641
4125	ENSG00000104774	MAN2B1	MAN2B1	O00754
23324	ENSG00000013288	MAN2B2	MAN2B2	Q9Y2E5
4123	ENSG00000140400	MAN2C1	MAN2C1	Q9NTJ4
4126	ENSG00000109323	MANBA	MANBA	O00462
63905	ENSG00000101363	MANBAL	MANBAL	Q9NQG1
79694	ENSG00000172469	MANEA	MANEA	Q5SRI9
149175	ENSG00000185090	MANEAL	MANEAL	Q5VSG8
54682	ENSG00000111261	MANSC1	MANSC1	Q9H8J5
100287284	ENSG00000205693	MANSC4	MANSC4	A6NHS7
4128	ENSG00000189221	MAOA	MAOA	P21397
4129	ENSG00000069535	MAOB	MAOB	P27338
54627	ENSG00000212916	MAP10	MAP10	Q9P2G4
4130	ENSG00000166963	MAP1A	MAP1A	P78559
4131	ENSG00000131711	MAP1B	MAP1B	P46821
84557	ENSG00000101460	MAP1LC3A	MAP1LC3A	Q9H492
55201	ENSG00000130479	MAP1S	MAP1S	Q66K74
4133	ENSG00000078018	MAP2	MAP2	P11137
5604	ENSG00000169032	MAP2K1	MAP2K1	Q02750
5605	ENSG00000126934	MAP2K2	MAP2K2	P36507
5606	ENSG00000034152	MAP2K3	MAP2K3	P46734
6416	ENSG00000065559	MAP2K4	MAP2K4	P45985
5607	ENSG00000137764	MAP2K5	MAP2K5	Q13163
5608	ENSG00000108984	MAP2K6	MAP2K6	P52564
4214	ENSG00000095015	MAP3K1	MAP3K1	Q13233
4294	ENSG00000130758	MAP3K10	MAP3K10	Q02779
4296	ENSG00000173327	MAP3K11	MAP3K11	Q16584
7786	ENSG00000139625	MAP3K12	MAP3K12	Q12852
9175	ENSG00000073803	MAP3K13	MAP3K13	O43283
9020	ENSG00000006062	MAP3K14	MAP3K14	Q99558
389840	ENSG00000180815	MAP3K15	MAP3K15	Q6ZN16
80122	ENSG00000176601	MAP3K19	MAP3K19	Q56UN5
10746	ENSG00000169967	MAP3K2	MAP3K2	Q9Y2U5
4215	ENSG00000198909	MAP3K3	MAP3K3	Q99759
4216	ENSG00000085511	MAP3K4	MAP3K4	Q9Y6R4
4217	ENSG00000197442	MAP3K5	MAP3K5	Q99683
9064	ENSG00000142733	MAP3K6	MAP3K6	O95382
6885	ENSG00000135341	MAP3K7	MAP3K7	O43318
1326	ENSG00000107968	MAP3K8	MAP3K8	P41279
4293	ENSG00000006432	MAP3K9	MAP3K9	P80192
4134	ENSG00000047849	MAP4	MAP4	P27816
11184	ENSG00000104814	MAP4K1	MAP4K1	Q92918
5871	ENSG00000168067	MAP4K2	MAP4K2	Q12851
8491	ENSG00000011566	MAP4K3	MAP4K3	Q8IVH8
9448	ENSG00000071054	MAP4K4	MAP4K4	O95819
11183	ENSG00000012983	MAP4K5	MAP4K5	Q9Y4K4
4135	ENSG00000171533	MAP6	MAP6	Q96JE9
79929	ENSG00000180834	MAP6D1	MAP6D1	Q9H9H5
9053	ENSG00000135525	MAP7	MAP7	Q14244
55700	ENSG00000116871	MAP7D1	MAP7D1	Q3KQU3
256714	ENSG00000184368	MAP7D2	MAP7D2	Q96T17
79884	ENSG00000164114	MAP9	MAP9	Q49MG5
5594	ENSG00000100030	MAPK1	MAPK1	P28482
5602	ENSG00000109339	MAPK10	MAPK10	P53779
5600	ENSG00000185386	MAPK11	MAPK11	Q15759
6300	ENSG00000188130	MAPK12	MAPK12	P53778
5603	ENSG00000156711	MAPK13	MAPK13	O15264
1432	ENSG00000112062	MAPK14	MAPK14	Q16539
225689	ENSG00000181085	MAPK15	MAPK15	Q8TD08
93487	ENSG00000168175	MAPK1IP1L	MAPK1IP1L	Q8NDC0
5595	ENSG00000102882	MAPK3	MAPK3	P27361
5596	ENSG00000141639	MAPK4	MAPK4	P31152
5597	ENSG00000069956	MAPK6	MAPK6	Q16659
5598	ENSG00000166484	MAPK7	MAPK7	Q13164
5599	ENSG00000107643	MAPK8	MAPK8	P45983
9479	ENSG00000121653	MAPK8IP1	MAPK8IP1	Q9UQF2
23542	ENSG00000008735	MAPK8IP2	MAPK8IP2	Q13387
5601	ENSG00000050748	MAPK9	MAPK9	P45984
79109	ENSG00000119487	MAPKAP1	MAPKAP1	Q9BPZ7
9261	ENSG00000162889	MAPKAPK2	MAPKAPK2	P49137
7867	ENSG00000114738	MAPKAPK3	MAPKAPK3	Q16644
23005	ENSG00000137802	MAPKBP1	MAPKBP1	O60336
22919	ENSG00000101367	MAPRE1	MAPRE1	Q15691
10982	ENSG00000166974	MAPRE2	MAPRE2	Q15555
22924	ENSG00000084764	MAPRE3	MAPRE3	Q9UPY8
4137	ENSG00000186868	MAPT	MAPT	P10636
64757	ENSG00000186205	MARC1	MARC1	Q5VT66
54996	ENSG00000117791	MARC2	MARC2	Q969Z3
55016	ENSG00000145416	MARCH1	MARCH1	Q8TCQ1
162333	ENSG00000173838	MARCH10	MARCH10	Q8NA82
441061	ENSG00000183654	MARCH11	MARCH11	A6NNE9
115123	ENSG00000173926	MARCH3	MARCH3	Q86UD3
57574	ENSG00000144583	MARCH4	MARCH4	Q9P2E8
54708	ENSG00000198060	MARCH5	MARCH5	Q9NX47
10299	ENSG00000145495	MARCH6	MARCH6	O60337
64844	ENSG00000136536	MARCH7	MARCH7	Q9H992
220972	ENSG00000165406	MARCH8	MARCH8	Q5T0T0
92979	ENSG00000139266	MARCH9	MARCH9	Q86YJ5
4082	ENSG00000277443	MARCKS	MARCKS	P29966
65108	ENSG00000175130	MARCKSL1	MARCKSL1	P49006
8685	ENSG00000019169	MARCO	MARCO	Q9UEW3
9665	ENSG00000166783	KIAA0430	MARF1	Q9Y4F3
4139	ENSG00000116141	MARK1	MARK1	Q9P0L2
2011	ENSG00000072518	MARK2	MARK2	Q7KZI7
4140	ENSG00000075413	MARK3	MARK3	P27448
57787	ENSG00000007047	MARK4	MARK4	Q96L34
4141	ENSG00000166986	MARS	MARS	P56192
92935	ENSG00000247626	MARS2	MARS2	Q96GW9
83742	ENSG00000155254	MARVELD1	MARVELD1	Q9BSK0
153562	ENSG00000152939	MARVELD2	MARVELD2	Q8N4S9
91862	ENSG00000140832	MARVELD3	MARVELD3	Q96A59
4142	ENSG00000130368	MAS1	MAS1	P04201
10747	ENSG00000009724	MASP2	MASP2	O00187
22983	ENSG00000105613	MAST1	MAST1	Q9Y2H9
23139	ENSG00000086015	MAST2	MAST2	Q6P0Q8
23031	ENSG00000099308	MAST3	MAST3	O60307
375449	ENSG00000069020	MAST4	MAST4	O15021
84930	ENSG00000120539	MASTL	MASTL	Q96GX5
27430	ENSG00000038274	MAT2B	MAT2B	Q9NZL9
4145	ENSG00000007264	MATK	MATK	P42679
4147	ENSG00000132561	MATN2	MATN2	O00339
4148	ENSG00000132031	MATN3	MATN3	O15232
8785	ENSG00000124159	MATN4	MATN4	O95460
23383	ENSG00000129933	MAU2	MAU2	Q9Y6X3
57506	ENSG00000088888	MAVS	MAVS	Q7Z434
4149	ENSG00000125952	MAX	MAX	P61244
4150	ENSG00000103495	MAZ	MAZ	P56270
4151	ENSG00000198125	MB	MB	P02144
115004	ENSG00000164430	MB21D1	CGAS	Q8N884
151963	ENSG00000180611	MB21D2	MB21D2	Q8IYB1
4152	ENSG00000141644	MBD1	MBD1	Q9UIS9
8932	ENSG00000134046	MBD2	MBD2	Q9UBB5
53615	ENSG00000071655	MBD3	MBD3	O95983
653657	ENSG00000182315	MBD3L3	MBD3L3	A6NE82
8930	ENSG00000129071	MBD4	MBD4	O95243
55777	ENSG00000204406	MBD5	MBD5	Q9P267
114785	ENSG00000166987	MBD6	MBD6	Q96DN6
51562	ENSG00000151332	MBIP	MBIP	Q9NS73
255374	ENSG00000214309	MBLAC1	MBLAC1	A4D2B0
153364	ENSG00000176055	MBLAC2	MBLAC2	Q68D91
4154	ENSG00000152601	MBNL1	MBNL1	Q9NR56
10150	ENSG00000139793	MBNL2	MBNL2	Q5VZF2
55796	ENSG00000076770	MBNL3	MBNL3	Q9NUK0
154141	ENSG00000172197	MBOAT1	MBOAT1	Q6ZNC8
129642	ENSG00000143797	MBOAT2	MBOAT2	Q6ZWT7
619373	ENSG00000177669	MBOAT4	MBOAT4	Q96T53
79143	ENSG00000125505	MBOAT7	MBOAT7	Q96N66
4155	ENSG00000197971	MBP	MBP	P02686
54799	ENSG00000011258	MBTD1	MBTD1	Q05BQ5
8720	ENSG00000140943	MBTPS1	MBTPS1	Q14703
4159	ENSG00000124089	MC3R	MC3R	P41968
4160	ENSG00000166603	MC4R	MC4R	P32245
4161	ENSG00000176136	MC5R	MC5R	P33032
4162	ENSG00000076706	MCAM	MCAM	P43121
27349	ENSG00000100294	MCAT	MCAT	Q8IVS2
4163	ENSG00000171444	MCC	MCC	P23508
56922	ENSG00000078070	MCCC1	MCCC1	Q96RQ3
64087	ENSG00000131844	MCCC2	MCCC2	Q9HCC0
84693	ENSG00000124370	MCEE	MCEE	Q96PE7
199675	ENSG00000183019	MCEMP1	MCEMP1	Q8IX19
4168	ENSG00000101977	MCF2	MCF2	P10911
23263	ENSG00000126217	MCF2L	MCF2L	O15068
90411	ENSG00000180398	MCFD2	MCFD2	Q8NI22
2847	ENSG00000128285	MCHR1	MCHR1	Q99705
345643	ENSG00000234602	MCIDAS	MCIDAS	D6RGH6
4170	ENSG00000143384	MCL1	MCL1	Q07820
55388	ENSG00000065328	MCM10	MCM10	Q7L590
4171	ENSG00000073111	MCM2	MCM2	P49736
4172	ENSG00000112118	MCM3	MCM3	P25205
8888	ENSG00000160294	MCM3AP	MCM3AP	O60318
4173	ENSG00000104738	MCM4	MCM4	P33991
4174	ENSG00000100297	MCM5	MCM5	P33992
4175	ENSG00000076003	MCM6	MCM6	Q14566
4176	ENSG00000166508	MCM7	MCM7	P33993
84515	ENSG00000125885	MCM8	MCM8	Q9UJA3
254394	ENSG00000111877	MCM9	MCM9	Q9NXL9
79892	ENSG00000197771	MCMBP	MCMBP	Q9BTE3
157777	ENSG00000178460	MCMDC2	MCMDC2	Q4G0Z9
57192	ENSG00000090674	MCOLN1	MCOLN1	Q9GZU1
255231	ENSG00000153898	MCOLN2	MCOLN2	Q8IZK6
79648	ENSG00000147316	MCPH1	MCPH1	Q8NEM0
10445	ENSG00000187778	MCRS1	MCRS1	Q96EZ8
79772	ENSG00000175471	MCTP1	MCTP1	Q6DN14
55784	ENSG00000140563	MCTP2	MCTP2	Q6DN12
28985	ENSG00000232119	MCTS1	MCTS1	Q9ULC4
90550	ENSG00000156026	MCU	MCU	Q8NE86
63933	ENSG00000050393	MCUR1	MCUR1	Q96AQ8
9656	ENSG00000137337	MDC1	MDC1	Q14676
4188	ENSG00000112559	MDFI	MDFI	Q99750
29969	ENSG00000135272	MDFIC	MDFIC	Q9P1T7
266727	ENSG00000112139	MDGA1	MDGA1	Q8NFP4
161357	ENSG00000139915	MDGA2	MDGA2	Q7Z553
4190	ENSG00000014641	MDH1	MDH1	P40925
130752	ENSG00000138400	MDH1B	MDH1B	Q5I0G3
4191	ENSG00000146701	MDH2	MDH2	P40926
4192	ENSG00000110492	MDK	MDK	P21741
56890	ENSG00000111554	MDM1	MDM1	Q8TC05
4193	ENSG00000135679	MDM2	MDM2	Q00987
4194	ENSG00000198625	MDM4	MDM4	O15151
23195	ENSG00000112159	MDN1	MDN1	Q9NU22
145553	ENSG00000213920	MDP1	MDP1	Q86V88
4199	ENSG00000065833	ME1	ME1	P48163
4200	ENSG00000082212	ME2	ME2	P23368
10873	ENSG00000151376	ME3	ME3	Q16798
4201	ENSG00000124733	MEA1	MEA1	Q16626
64769	ENSG00000163875	MEAF6	MEAF6	Q9HAF1
2122	ENSG00000085276	MECOM	MECOM	Q13465
4204	ENSG00000169057	MECP2	MECP2	P51608
51102	ENSG00000116353	MECR	MECR	Q9BV79
5469	ENSG00000125686	MED1	MED1	Q15648
84246	ENSG00000133398	MED10	MED10	Q9BTT4
400569	ENSG00000161920	MED11	MED11	Q9P086
116931	ENSG00000144893	MED12L	MED12L	Q86YW9
9969	ENSG00000108510	MED13	MED13	Q9UHV7
23389	ENSG00000123066	MED13L	MED13L	Q71F56
9282	ENSG00000180182	MED14	MED14	O60244
51586	ENSG00000099917	MED15	MED15	Q96RN5
10025	ENSG00000175221	MED16	MED16	Q9Y2X0
9440	ENSG00000042429	MED17	MED17	Q9NVC6
54797	ENSG00000130772	MED18	MED18	Q9BUE0
219541	ENSG00000156603	MED19	MED19	A0JLT2
9412	ENSG00000152944	MED21	MED21	Q13503
6837	ENSG00000148297	MED22	MED22	Q15528
9439	ENSG00000112282	MED23	MED23	Q9ULK4
9862	ENSG00000008838	MED24	MED24	O75448
81857	ENSG00000104973	MED25	MED25	Q71SY5
9441	ENSG00000105085	MED26	MED26	O95402
9442	ENSG00000160563	MED27	MED27	Q6P2C8
80306	ENSG00000118579	MED28	MED28	Q9H204
55588	ENSG00000063322	MED29	MED29	Q9NX70
90390	ENSG00000164758	MED30	MED30	Q96HR3
51003	ENSG00000108590	MED31	MED31	Q9Y3C7
29079	ENSG00000136146	MED4	MED4	Q9NPJ6
10001	ENSG00000133997	MED6	MED6	O75586
9443	ENSG00000155868	MED7	MED7	O43513
112950	ENSG00000159479	MED8	MED8	Q96G25
55090	ENSG00000141026	MED9	MED9	Q9NWA0
84935	ENSG00000102802	MEDAG	MEDAG	Q5VYS4
4205	ENSG00000068305	MEF2A	MEF2A	Q02078
4208	ENSG00000081189	MEF2C	MEF2C	Q06413
4209	ENSG00000116604	MEF2D	MEF2D	Q14814
84466	ENSG00000145794	MEGF10	MEGF10	Q96KG7
84465	ENSG00000157890	MEGF11	MEGF11	A6BM72
1953	ENSG00000162591	MEGF6	MEGF6	O75095
1954	ENSG00000105429	MEGF8	MEGF8	Q7Z7M0
1955	ENSG00000106780	MEGF9	MEGF9	Q9H1U4
150365	ENSG00000167077	MEI1	MEI1	Q5TIA1
101928601	ENSG00000269964	MEI4	MEI4	A8MW99
644890	ENSG00000197889	MEIG1	MEIG1	Q5JSS6
4211	ENSG00000143995	MEIS1	MEIS1	O00470
4212	ENSG00000134138	MEIS2	MEIS2	O14770
56917	ENSG00000105419	MEIS3	MEIS3	Q99687
9833	ENSG00000165304	MELK	MELK	Q14680
51072	ENSG00000162959	MEMO1	MEMO1	Q9Y316
4221	ENSG00000133895	MEN1	MEN1	O00255
4222	ENSG00000005102	MEOX1	MEOX1	P50221
4224	ENSG00000112818	MEP1A	MEP1A	Q16819
4225	ENSG00000141434	MEP1B	MEP1B	Q16820
56257	ENSG00000146834	MEPCE	MEPCE	Q7L2J0
10461	ENSG00000153208	MERTK	MERTK	Q12866
59274	ENSG00000140406	MESDC1	TLNRD1	Q9H1K6
23184	ENSG00000117899	MESDC2	MESD	Q14696
55897	ENSG00000166823	MESP1	MESP1	Q9BRJ9
145873	ENSG00000188095	MESP2	MESP2	Q0VG99
4232	ENSG00000106484	MEST	MEST	Q5EB52
4233	ENSG00000105976	MET	MET	P08581
23173	ENSG00000164024	METAP1	METAP1	P53582
254042	ENSG00000172878	METAP1D	METAP1D	Q6UB28
10988	ENSG00000111142	METAP2	METAP2	P50579
79006	ENSG00000103260	METRN	METRN	Q9UJH8
284207	ENSG00000176845	METRNL	METRNL	Q641Q3
4234	ENSG00000037897	METTL1	METTL1	Q9UBP6
149281	ENSG00000203740	METTL11B	METTL11B	Q5VVY1
51603	ENSG00000010165	METTL13	METTL13	Q8N6R0
57721	ENSG00000145388	METTL14	METTL14	Q9HCE5
196074	ENSG00000169519	METTL15	METTL15	A6NJ78
79066	ENSG00000127804	METTL16	METTL16	Q86W50
92342	ENSG00000171806	METTL18	METTL18	O95568
339175	ENSG00000087995	METTL2A	METTL2A	Q96IZ6
254013	ENSG00000139160	METTL20	ETFBKMT	Q8IXQ9
151194	ENSG00000144401	METTL21A	METTL21A	Q8WXB1
25895	ENSG00000123427	METTL21B	EEF1AKMT3	Q96AZ1
196541	ENSG00000139780	METTL21C	METTL21C	Q5VZV1
79091	ENSG00000067365	METTL22	METTL22	Q9BUU2
728464	ENSG00000053328	METTL24	METTL24	Q5JXM2
84190	ENSG00000127720	METTL25	METTL25	Q8N6Q8
56339	ENSG00000165819	METTL3	METTL3	Q86U44
64863	ENSG00000101574	METTL4	METTL4	Q8N3J2
29081	ENSG00000138382	METTL5	METTL5	Q9NRN9
131965	ENSG00000206562	METTL6	METTL6	Q8TCB7
25840	ENSG00000185432	METTL7A	METTL7A	Q9H8H3
196410	ENSG00000170439	METTL7B	METTL7B	Q6UX53
79828	ENSG00000123600	METTL8	METTL8	Q9H825
51108	ENSG00000197006	METTL9	METTL9	Q9H1A3
92312	ENSG00000254726	MEX3A	MEX3A	A1L020
84206	ENSG00000183496	MEX3B	MEX3B	Q6ZN04
51320	ENSG00000176624	MEX3C	MEX3C	Q5U5Q3
399664	ENSG00000181588	MEX3D	MEX3D	Q86XN8
4236	ENSG00000140259	MFAP1	MFAP1	P55081
4237	ENSG00000117122	MFAP2	MFAP2	P55001
4238	ENSG00000037749	MFAP3	MFAP3	P55082
9848	ENSG00000198948	MFAP3L	MFAP3L	O75121
4239	ENSG00000166482	MFAP4	MFAP4	P55083
8076	ENSG00000197614	MFAP5	MFAP5	Q13361
56947	ENSG00000168958	MFF	MFF	Q9GZY8
4240	ENSG00000140545	MFGE8	MFGE8	Q08431
9258	ENSG00000147324	MFHAS1	MFHAS1	Q9Y4C4
4241	ENSG00000163975	MFI2	MELTF	P08582
55669	ENSG00000171109	MFN1	MFN1	Q8IWA4
9927	ENSG00000116688	MFN2	MFN2	O95140
4242	ENSG00000100060	MFNG	MFNG	O00587
64747	ENSG00000118855	MFSD1	MFSD1	Q9H3U5
10227	ENSG00000109736	MFSD10	MFSD10	Q14728
126321	ENSG00000161091	MFSD12	MFSD12	Q6NUT3
84879	ENSG00000168389	MFSD2A	MFSD2A	Q8NA29
388931	ENSG00000205639	MFSD2B	MFSD2B	A6NFX1
113655	ENSG00000167700	MFSD3	MFSD3	Q96ES6
148808	ENSG00000174514	MFSD4	MFSD4A	Q8N468
84975	ENSG00000182544	MFSD5	MFSD5	Q6N075
54842	ENSG00000151690	MFSD6	MFSD6	Q6ZSS7
84179	ENSG00000169026	MFSD7	MFSD7	Q6UXD7
28982	ENSG00000162769	FLVCR1	FLVCR1	Q9Y5Y0
55640	ENSG00000119686	FLVCR2	FLVCR2	Q9UPI3
256471	ENSG00000164073	MFSD8	MFSD8	Q8NHS3
84804	ENSG00000135953	MFSD9	MFSD9	Q8NBP5
23269	ENSG00000174197	MGA	MGA	Q8IWI9
8972	ENSG00000257335	MGAM	MGAM	O43451
84709	ENSG00000137463	MGARP	MGARP	Q8TDB4
4245	ENSG00000131446	MGAT1	MGAT1	P26572
4247	ENSG00000168282	MGAT2	MGAT2	Q10469
4248	ENSG00000128268	MGAT3	MGAT3	Q09327
11320	ENSG00000071073	MGAT4A	MGAT4A	Q9UM21
11282	ENSG00000161013	MGAT4B	MGAT4B	Q9UQ53
25834	ENSG00000182050	MGAT4C	MGAT4C	Q9UBM8
4249	ENSG00000152127	MGAT5	MGAT5	Q09328
146664	ENSG00000167889	MGAT5B	MGAT5B	Q3V5L5
10724	ENSG00000198408	MGEA5	MGEA5	O60502
11343	ENSG00000074416	MGLL	MGLL	Q99685
92667	ENSG00000125871	MGME1	MGME1	Q9BQP7
4255	ENSG00000170430	MGMT	MGMT	P16455
4256	ENSG00000111341	MGP	MGP	P08493
23295	ENSG00000102858	MGRN1	MGRN1	O60291
4257	ENSG00000008394	MGST1	MGST1	P10620
4258	ENSG00000085871	MGST2	MGST2	Q99735
4259	ENSG00000143198	MGST3	MGST3	O14880
375056	ENSG00000154305	MIA3	MIA3	Q5JRA6
57534	ENSG00000101752	MIB1	MIB1	Q86YT6
142678	ENSG00000197530	MIB2	MIB2	Q96AX9
64780	ENSG00000135596	MICAL1	MICAL1	Q8TDZ2
9645	ENSG00000133816	MICAL2	MICAL2	O94851
57553	ENSG00000243156	MICAL3	MICAL3	Q7RTP6
84953	ENSG00000133808	MICALCL	MICALCL	Q6ZW33
85377	ENSG00000100139	MICALL1	MICALL1	Q8N3F8
79778	ENSG00000164877	MICALL2	MICALL2	Q8IY33
10367	ENSG00000107745	MICU1	MICU1	Q9BPX6
221154	ENSG00000165487	MICU2	MICU2	Q8IYU8
286097	ENSG00000155970	MICU3	MICU3	Q86XE3
4281	ENSG00000101871	MID1	MID1	O15344
58526	ENSG00000165175	MID1IP1	MID1IP1	Q9NPA3
11043	ENSG00000080561	MID2	MID2	Q9UJV3
90007	ENSG00000167470	MIDN	MIDN	Q504T8
54471	ENSG00000100335	MIEF1	MIEF1	Q9NQG6
125170	ENSG00000177427	MIEF2	MIEF2	Q96C03
84299	ENSG00000141741	MIEN1	MIEN1	Q9BRT3
57708	ENSG00000198160	MIER1	MIER1	Q8N108
54531	ENSG00000105556	MIER2	MIER2	Q8N344
166968	ENSG00000155545	MIER3	MIER3	Q7Z3K6
4282	ENSG00000240972	MIF	MIF	P14174
57409	ENSG00000125457	MIF4GD	MIF4GD	A9UHW6
60672	ENSG00000116691	MIIP	MIIP	Q5JXC2
284021	ENSG00000271605	MILR1	MILR1	Q7Z6M3
84864	ENSG00000170854	MINA	RIOX2	Q8IUF8
50488	ENSG00000141503	MINK1	MINK1	Q8N4C8
440574	ENSG00000173436	MINOS1	MINOS1	Q5TGZ0
9562	ENSG00000107789	MINPP1	MINPP1	Q9UNW1
54468	ENSG00000164654	MIOS	MIOS	Q9NXC5
55586	ENSG00000100253	MIOX	MIOX	Q9UGB7
4285	ENSG00000027001	MIPEP	MIPEP	Q99797
79003	ENSG00000167842	MIS12	MIS12	Q9H081
54069	ENSG00000159055	MIS18A	MIS18A	Q9NYP9
55320	ENSG00000129534	MIS18BP1	MIS18BP1	Q6P0N0
126353	ENSG00000099812	MISP	MISP	Q8IVT2
129531	ENSG00000158411	MITD1	MITD1	Q8WV92
4286	ENSG00000187098	MITF	MITF	O75030
4288	ENSG00000148773	MKI67	MKI67	P46013
8195	ENSG00000125863	MKKS	MKKS	Q9NPJ1
57591	ENSG00000196588	MKL1	MKL1	Q969V6
57496	ENSG00000186260	MKL2	MKL2	Q9ULH7
4289	ENSG00000128585	MKLN1	MKLN1	Q9UL63
8569	ENSG00000079277	MKNK1	MKNK1	Q9BUB5
2872	ENSG00000099875	MKNK2	MKNK2	Q9HBH9
23608	ENSG00000133606	MKRN1	MKRN1	Q9UHC7
23609	ENSG00000075975	MKRN2	MKRN2	Q9H000
100129480	ENSG00000225526	MKRN2OS	MKRN2OS	H3BPM6
7681	ENSG00000179455	MKRN3	MKRN3	Q13064
54903	ENSG00000011143	MKS1	MKS1	Q9NXB0
283078	ENSG00000150051	MKX	MKX	Q8IYA7
23209	ENSG00000100427	MLC1	MLC1	Q15049
9761	ENSG00000110917	MLEC	MLEC	Q14165
4291	ENSG00000178053	MLF1	MLF1	P58340
8079	ENSG00000089693	MLF2	MLF2	Q15773
4292	ENSG00000076242	MLH1	MLH1	P40692
27030	ENSG00000119684	MLH3	MLH3	Q9UHC1
90523	ENSG00000146147	MLIP	MLIP	Q5VWP3
197259	ENSG00000168404	MLKL	MLKL	Q8NB16
4298	ENSG00000130382	MLLT1	MLLT1	Q03111
8028	ENSG00000078403	MLLT10	MLLT10	P55197
10962	ENSG00000213190	MLLT11	MLLT11	Q13015
4300	ENSG00000171843	MLLT3	MLLT3	P42568
4301	ENSG00000130396	MLLT4	AFDN	P55196
4302	ENSG00000275023	MLLT6	MLLT6	P55198
79083	ENSG00000115648	MLPH	MLPH	Q9BV36
64223	ENSG00000167965	MLST8	MLST8	Q9BVC4
6945	ENSG00000108788	MLX	MLX	Q9UH92
22877	ENSG00000175727	MLXIP	MLXIP	Q9HAP2
51085	ENSG00000009950	MLXIPL	MLXIPL	Q9NP71
23417	ENSG00000103150	MLYCD	MLYCD	O95822
166785	ENSG00000151611	MMAA	MMAA	Q8IVH4
326625	ENSG00000139428	MMAB	MMAB	Q96EY8
25974	ENSG00000132763	MMACHC	MMACHC	Q9Y4U1
27249	ENSG00000168288	MMADHC	MMADHC	Q9H3L0
23531	ENSG00000108960	MMD	MMD	Q15546
221938	ENSG00000136297	MMD2	MMD2	Q8IY49
4311	ENSG00000196549	MME	MME	P08473
79258	ENSG00000142606	MMEL1	MMEL1	Q495T6
93380	ENSG00000169446	MMGT1	MMGT1	Q8N4V1
4319	ENSG00000166670	MMP10	MMP10	P09238
4320	ENSG00000099953	MMP11	MMP11	P24347
4321	ENSG00000262406	MMP12	MMP12	P39900
4322	ENSG00000137745	MMP13	MMP13	P45452
4323	ENSG00000157227	MMP14	MMP14	P50281
4324	ENSG00000102996	MMP15	MMP15	P51511
4325	ENSG00000156103	MMP16	MMP16	P51512
4326	ENSG00000198598	MMP17	MMP17	Q9ULZ9
4327	ENSG00000123342	MMP19	MMP19	Q99542
4313	ENSG00000087245	MMP2	MMP2	P08253
118856	ENSG00000154485	MMP21	MMP21	Q8N119
8510	ENSG00000189409	MMP23B	MMP23B	O75900
10893	ENSG00000125966	MMP24	MMP24	Q9Y5R2
64386	ENSG00000008516	MMP25	MMP25	Q9NPA2
79148	ENSG00000271447	MMP28	MMP28	Q9H239
4314	ENSG00000149968	MMP3	MMP3	P08254
4317	ENSG00000118113	MMP8	MMP8	P22894
4318	ENSG00000100985	MMP9	MMP9	P14780
22915	ENSG00000138722	MMRN1	MMRN1	Q13201
79812	ENSG00000173269	MMRN2	MMRN2	Q9H8L6
64210	ENSG00000155229	MMS19	MMS19	Q96T76
253714	ENSG00000146263	MMS22L	MMS22L	Q6ZRQ5
4330	ENSG00000169184	MN1	MN1	Q10571
4331	ENSG00000020426	MNAT1	MNAT1	P51948
84057	ENSG00000121211	MND1	MND1	Q9BWT6
55329	ENSG00000138587	MNS1	MNS1	Q8NEH6
4335	ENSG00000070444	MNT	MNT	Q99583
55233	ENSG00000114978	MOB1A	MOB1A	Q9H8S9
92597	ENSG00000173542	MOB1B	MOB1B	Q7L9L4
81532	ENSG00000182208	MOB2	MOB2	Q70IA6
126308	ENSG00000172081	MOB3A	MOB3A	Q96BX8
79817	ENSG00000120162	MOB3B	MOB3B	Q86TA1
148932	ENSG00000142961	MOB3C	MOB3C	Q70IA8
25843	ENSG00000115540	MOB4	MOB4	Q9Y3A3
